Renter_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"26,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"39,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",937,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"15,000",1260,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1200,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",761,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"20,500",1107,Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",890,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"55,000",1500,Furnished,3
AGENT,1,BHK,Apartment,Limat,"11,000",607,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,500",1107,Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",890,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"55,000",1500,Furnished,3
AGENT,1,BHK,Apartment,Limat,"11,000",607,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",607,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"19,000",1000,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"16,000",680,Furnished,1
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,3,BHK,Apartment,Limat,"15,500",1150,Semi-Furnished,3
AGENT,2,BHK,Apartment,Limat,"44,000",1020,Furnished,2
AGENT,2,BHK,Apartment,Limat,"24,000",750,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1015,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"24,000",1180,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"26,000",1250,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"20,000",700,Furnished,1
AGENT,2,BHK,Apartment,Limat,"31,000",1010,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"16,000",800,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,500",1160,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1151,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",1005,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1128,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1128,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1105,Furnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",1001,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"16,000",1020,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",960,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"12,000",690,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"11,000",640,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",690,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"15,500",1020,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",690,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"19,000",990,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",690,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"9,000",640,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"13,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"16,000",1050,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"12,500",690,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"18,000",1155,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"12,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"11,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"15,000",615,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"22,000",1020,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"10,500",606,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"12,000",661,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"15,000",1055,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"24,000",1400,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",900,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"15,000",600,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"19,000",1400,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"14,000",920,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",900,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"17,000",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",1050,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"21,000",1400,Semi-Furnished,3
AGENT,1,BHK,Apartment,Limat,"8,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"13,000",1100,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",960,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"12,000",850,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",860,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",850,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",670,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"17,000",875,Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,200",1010,Furnished,2
AGENT,1,BHK,Apartment,Limat,"22,000",800,Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1150,Furnished,2
AGENT,2,BHK,Apartment,Limat,"26,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"25,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Limat,"33,000",1150,Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"16,000",650,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"30,000",930,Furnished,
AGENT,2,BHK,Apartment,Limat,"35,000",1350,Semi-Furnished,
AGENT,3,BHK,Apartment,Limat,"50,000",1395,Furnished,
AGENT,1,BHK,Apartment,Limat,"40,000",1000,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",650,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,500",660,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"20,000",1000,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"22,000",800,Furnished,2
AGENT,2,BHK,Apartment,Limat,"29,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",1200,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1150,Semi-Furnished,2
AGENT,4,BHK,Independent House,Limat,"34,000",1800,Semi-Furnished,4
AGENT,2,BHK,Apartment,Limat,"30,000",1250,Furnished,2
AGENT,3,BHK,Apartment,Limat,"25,000",1650,Semi-Furnished,3
AGENT,2,BHK,Apartment,Limat,"35,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"25,000",1150,Furnished,2
AGENT,2,BHK,Apartment,Limat,"19,000",1150,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"22,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1250,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"22,000",1700,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"25,000",1250,Furnished,2
AGENT,3,BHK,Apartment,Limat,"25,000",1700,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"16,000",1150,Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"25,000",1150,Furnished,2
AGENT,1,BHK,Apartment,Limat,"13,000",550,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"17,000",1150,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,500",1000,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"15,000",650,Furnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",550,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"14,000",550,Furnished,1
AGENT,1,BHK,Apartment,Limat,"10,000",550,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"14,000",550,Furnished,1
AGENT,1,BHK,Apartment,Limat,"13,000",550,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",550,Unfurnished,1
AGENT,4,BHK,Villa,Limat,"50,000",1750,Unfurnished,4
AGENT,1,BHK,Apartment,Limat,"9,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"10,000",600,Semi-Furnished,1
AGENT,4,BHK,Apartment,Limat,"65,000",1750,Unfurnished,4
AGENT,1,BHK,Apartment,Limat,"11,000",600,Furnished,1
AGENT,3,BHK,Apartment,Limat,"50,000",1650,Furnished,3
AGENT,3,BHK,Apartment,Limat,"38,000",1650,Unfurnished,3
AGENT,3,BHK,Apartment,Limat,"40,000",1650,Furnished,3
AGENT,2,BHK,Apartment,Limat,"14,000",1000,Furnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",1150,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"13,500",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1150,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"25,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,500",950,Furnished,2
AGENT,2,BHK,Apartment,Limat,"21,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"21,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1150,Semi-Furnished,2
AGENT,4,BHK,Independent House,Limat,"34,000",1800,Semi-Furnished,4
AGENT,2,BHK,Apartment,Limat,"30,000",1250,Furnished,2
AGENT,3,BHK,Apartment,Limat,"25,000",1650,Semi-Furnished,3
AGENT,2,BHK,Apartment,Limat,"35,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"25,000",1150,Furnished,2
AGENT,2,BHK,Apartment,Limat,"19,000",1150,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"22,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"18,000",1250,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"22,000",1700,Unfurnished,3
AGENT,3,BHK,Apartment,Limat,"22,000",1700,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"25,000",1250,Furnished,2
AGENT,3,BHK,Apartment,Limat,"25,000",1700,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"16,000",1150,Furnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",1000,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,000",1250,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1250,Furnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",1000,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"36,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"16,000",490,Furnished,1
AGENT,2,BHK,Apartment,Limat,"16,000",900,Semi-Furnished,2
AGENT,3,BHK,Independent House,Limat,"30,000",1400,Furnished,3
AGENT,4,BHK,Apartment,Limat,"60,000",2100,Semi-Furnished,3
AGENT,2,BHK,Apartment,Limat,"26,000",1350,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"48,000",3000,Unfurnished,3
AGENT,4,BHK,Apartment,Limat,"65,000",3315,Furnished,5
AGENT,3,BHK,Apartment,Limat,"38,000",1280,Furnished,3
AGENT,3,BHK,Apartment,Limat,"45,000",2000,Furnished,3
AGENT,3,BHK,Apartment,Limat,"36,000",2200,Furnished,3
AGENT,4,BHK,Apartment,Limat,"43,000",3580,Unfurnished,4
AGENT,2,BHK,Apartment,Limat,"16,000",950,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"12,800",480,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"10,000",510,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"19,000",1250,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"19,000",1250,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"19,000",1250,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"23,000",750,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"12,000",600,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"14,000",600,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"18,000",1020,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"9,000",600,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"15,000",615,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"17,500",1500,Semi-Furnished,3
AGENT,1,BHK,Apartment,Limat,"11,000",510,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"21,000",1100,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",630,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",560,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"16,000",700,Furnished,2
AGENT,2,BHK,Apartment,Limat,"13,500",850,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"14,000",510,Furnished,1
AGENT,1,BHK,Apartment,Limat,"10,000",480,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"15,500",510,Furnished,1
AGENT,2,BHK,Apartment,Limat,"12,000",580,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"10,500",510,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"14,000",800,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"17,000",1250,Unfurnished,3
AGENT,1,BHK,Apartment,Limat,"11,000",489,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"14,999",890,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"13,000",790,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"10,999",490,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"11,400",580,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"12,500",600,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,999",680,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"11,999",610,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"17,000",900,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"14,999",1090,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",510,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"16,000",510,Furnished,1
AGENT,2,BHK,Apartment,Limat,"11,500",750,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"19,900",1150,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"13,555",650,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,999",510,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"12,500",610,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"13,000",950,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"12,000",490,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"10,999",610,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"12,999",780,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"16,999",900,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"9,999",490,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"13,000",590,Furnished,2
AGENT,1,BHK,Apartment,Limat,"16,000",500,Furnished,1
AGENT,2,BHK,Apartment,Limat,"13,000",790,Unfurnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",670,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"10,000",530,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",580,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"14,500",500,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"16,000",700,Furnished,2
AGENT,2,BHK,Apartment,Limat,"13,500",850,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"14,000",510,Furnished,1
AGENT,2,BHK,Apartment,Limat,"17,000",950,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"15,999",680,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"11,999",610,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"10,000",480,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"16,000",500,Furnished,1
AGENT,2,BHK,Apartment,Limat,"11,999",800,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"13,000",980,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"12,900",1100,Unfurnished,2
AGENT,1,RK,Studio Apartment,Limat,"14,000",600,Unfurnished,2
AGENT,3,BHK,Apartment,Limat,"24,500",1325,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"13,500",610,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"14,000",800,Unfurnished,2
AGENT,2,BHK,Apartment,Limat,"20,000",900,Furnished,2
AGENT,2,BHK,Apartment,Limat,"21,000",1100,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,000",630,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",560,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"18,000",900,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"27,000",950,Furnished,2
AGENT,1,BHK,Apartment,Limat,"14,500",510,Furnished,1
AGENT,1,BHK,Apartment,Limat,"11,400",580,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"24,500",1100,Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",510,Unfurnished,1
AGENT,1,BHK,Apartment,Limat,"12,000",530,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"16,999",980,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,500",560,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"25,000",1150,Furnished,2
AGENT,1,BHK,Apartment,Limat,"11,000",530,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"10,500",510,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"24,000",1350,Unfurnished,3
AGENT,1,BHK,Apartment,Limat,"10,000",490,Unfurnished,1
AGENT,2,BHK,Apartment,Limat,"12,000",650,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"14,500",700,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"11,000",530,Semi-Furnished,1
AGENT,1,BHK,Apartment,Limat,"11,000",550,Semi-Furnished,1
AGENT,2,BHK,Apartment,Limat,"12,000",600,Semi-Furnished,2
AGENT,2,BHK,Apartment,Limat,"11,999",600,Semi-Furnished,2
AGENT,1,BHK,Apartment,Limat,"15,000",560,Furnished,1
AGENT,1,BHK,Apartment,Limat,"11,000",510,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"25,000",1350,Unfurnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Apartment,Limat,"24,000",1600,Unfurnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2800,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2800,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,1,BHK,Apartment,Limat,"15,000",900,Unfurnished,1
AGENT,3,BHK,Apartment,Limat,"26,000",1600,Unfurnished,3
AGENT,3,BHK,Apartment,Limat,"23,000",1650,Semi-Furnished,3
AGENT,3,BHK,Apartment,Limat,"20,000",1650,Semi-Furnished,3
AGENT,1,BHK,Apartment,Limat,"15,000",950,Furnished,1
AGENT,3,BHK,Apartment,Limat,"47,000",1550,Furnished,3
AGENT,3,BHK,Apartment,Limat,"45,000",1550,Furnished,3
AGENT,3,BHK,Apartment,Limat,"17,000",1450,Unfurnished,3
AGENT,2,BHK,Apartment,Limat,"19,000",915,Unfurnished,2
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,4,BHK,Villa,Limat,"78,000",3100,Furnished,4
AGENT,4,BHK,Villa,Limat,"78,000",3100,Furnished,4
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
AGENT,3,BHK,Villa,Limat,"38,000",2700,Semi-Furnished,3
